File	Time	Song	Artist	Release	YouTube	Spotify	Unearthed
requestival_25	1:44pm	Drive	Aodhan	Drive 	https://www.youtube.com/results?search_query=Aodhan%20Drive	https://play.spotify.com/search/results/artist:Aodhan%20track:Drive	NA
requestival_25	1:47pm	Ego {Ft. Onlysu}	Hancoq	Ego 	https://www.youtube.com/results?search_query=Hancoq%20Ego%20{Ft.%20Onlysu}	https://play.spotify.com/search/results/artist:Hancoq%20track:Ego%20%7BFt.%20Onlysu%7D	NA
requestival_25	1:50pm	Coastal Pines	Jade Imagine	Coastal Pines 	https://www.youtube.com/results?search_query=Jade%20Imagine%20Coastal%20Pines	https://play.spotify.com/search/results/artist:Jade%20Imagine%20track:Coastal%20Pines	NA
requestival_25	1:56pm	Every Hour	KIAN	Every Hour 	https://www.youtube.com/results?search_query=KIAN%20Every%20Hour	https://play.spotify.com/search/results/artist:KIAN%20track:Every%20Hour	https://www.triplejunearthed.com/node/6732216
requestival_25	2:00pm	The Love I Need	Girlhood	The Love I Need 	https://www.youtube.com/results?search_query=Girlhood%20The%20Love%20I%20Need	https://play.spotify.com/search/results/artist:Girlhood%20track:The%20Love%20I%20Need	NA
requestival_25	2:05pm	Bowl For Two	The Expendables	Bowl For Two 	https://www.youtube.com/results?search_query=The%20Expendables%20Bowl%20For%20Two	https://play.spotify.com/search/results/artist:The%20Expendables%20track:Bowl%20For%20Two	NA
requestival_25	2:10pm	"When I Get There (FEAT. Jamila Woods, Jeremih, PJ Morton, Jon Batiste, Cory Henry, Jack Red, Grace Weber & Maurise ""Mebetta"" Brown)"	Peter CottonTale	Catch 	https://www.youtube.com/results?search_query=Peter%20CottonTale%20When%20I%20Get%20There%20(FEAT.%20Jamila%20Woods,%20Jeremih,%20PJ%20Morton,%20Jon%20Batiste,%20Cory%20Henry,%20Jack%20Red,%20Grace%20Weber%20&%20Maurise	https://play.spotify.com/search/results/artist:Peter%20CottonTale%20track:When%20I%20Get%20There%20(FEAT.%20Jamila%20Woods,%20Jeremih,%20PJ%20Morton,%20Jon%20Batiste,%20Cory%20Henry,%20Jack%20Red,%20Grace%20Weber%20&%20Maurise	NA
requestival_25	2:15pm	Can't Fight	Lianne La Havas	Can't Fight 	https://www.youtube.com/results?search_query=Lianne%20La%20Havas%20Can%27t%20Fight	https://play.spotify.com/search/results/artist:Lianne%20La%20Havas%20track:Can't%20Fight	NA
requestival_25	2:18pm	Witness	Mt. Joy	Witness 	https://www.youtube.com/results?search_query=Mt.%20Joy%20Witness	https://play.spotify.com/search/results/artist:Mt.%20Joy%20track:Witness	NA
requestival_25	2:22pm	Rib Cage	Alana Wilkinson	Rib Cage 	https://www.youtube.com/results?search_query=Alana%20Wilkinson%20Rib%20Cage	https://play.spotify.com/search/results/artist:Alana%20Wilkinson%20track:Rib%20Cage	https://www.triplejunearthed.com/node/7644736
requestival_25	2:26pm	Into the Wild	Luke Marlin	Into the Wild 	https://www.youtube.com/results?search_query=Luke%20Marlin%20Into%20the%20Wild	https://play.spotify.com/search/results/artist:Luke%20Marlin%20track:Into%20the%20Wild	NA
requestival_25	2:30pm	Question It All	Lucy Rose	Question It All 	https://www.youtube.com/results?search_query=Lucy%20Rose%20Question%20It%20All	https://play.spotify.com/search/results/artist:Lucy%20Rose%20track:Question%20It%20All	NA
requestival_25	2:34pm	Joy	Rat Child	Joy 	https://www.youtube.com/results?search_query=Rat%20Child%20Joy	https://play.spotify.com/search/results/artist:Rat%20Child%20track:Joy	NA
requestival_25	2:39pm	Do You Know What I Mean?	Siobhan Cotchin	Do You Know What I Mean? 	https://www.youtube.com/results?search_query=Siobhan%20Cotchin%20Do%20You%20Know%20What%20I%20Mean?	https://play.spotify.com/search/results/artist:Siobhan%20Cotchin%20track:Do%20You%20Know%20What%20I%20Mean?	NA
requestival_25	2:42pm	Atenshan	Blinky BillBananagun	Atenshan 	https://www.youtube.com/results?search_query=Blinky%20BillBananagun%20Atenshan	https://play.spotify.com/search/results/artist:Blinky%20BillBananagun%20track:Atenshan	NA
requestival_25	2:46pm	People Talk Too Much	Bananagun	People Talk Too Much 	https://www.youtube.com/results?search_query=Bananagun%20People%20Talk%20Too%20Much	https://play.spotify.com/search/results/artist:Bananagun%20track:People%20Talk%20Too%20Much	NA
requestival_25	2:50pm	Tyad a Di Way	Kitty Corbin	Herb Roots Riddim 	https://www.youtube.com/results?search_query=Kitty%20Corbin%20Tyad%20a%20Di%20Way	https://play.spotify.com/search/results/artist:Kitty%20Corbin%20track:Tyad%20a%20Di%20Way	NA
requestival_25	2:54pm	W.I.T.C.	The Strides	W.I.T.C. 	https://www.youtube.com/results?search_query=The%20Strides%20W.I.T.C.	https://play.spotify.com/search/results/artist:The%20Strides%20track:W.I.T.C.	https://www.triplejunearthed.com/node/261896
requestival_25	2:59pm	Grow	Lachlan Edwards	Grow 	https://www.youtube.com/results?search_query=Lachlan%20Edwards%20Grow	https://play.spotify.com/search/results/artist:Lachlan%20Edwards%20track:Grow	https://www.triplejunearthed.com/node/7045296
requestival_25	3:02pm	Garden of Eden	Kim Yang	Garden of Eden 	https://www.youtube.com/results?search_query=Kim%20Yang%20Garden%20of%20Eden	https://play.spotify.com/search/results/artist:Kim%20Yang%20track:Garden%20of%20Eden	NA
requestival_25	3:07pm	Ulla Dulla	Traffic Island	Sweat Kollecta's Peanut Butter Traffic Jam 	https://www.youtube.com/results?search_query=Traffic%20Island%20Ulla%20Dulla	https://play.spotify.com/search/results/artist:Traffic%20Island%20track:Ulla%20Dulla	NA
requestival_25	3:09pm	You'll Be Sorry (FEAT. Kate McQuaid)	Dojo Cuts	You'll Be Sorry 	https://www.youtube.com/results?search_query=Dojo%20Cuts%20You%27ll%20Be%20Sorry%20(FEAT.%20Kate%20McQuaid)	https://play.spotify.com/search/results/artist:Dojo%20Cuts%20track:You'll%20Be%20Sorry%20(FEAT.%20Kate%20McQuaid)	NA
requestival_25	3:18pm	Better Things	Kee'ahn	Better Things 	https://www.youtube.com/results?search_query=Kee%27ahn%20Better%20Things	https://play.spotify.com/search/results/artist:Kee'ahn%20track:Better%20Things	NA
requestival_25	3:23pm	Maasai	Avery R. Young	Tubman. 	https://www.youtube.com/results?search_query=Avery%20R.%20Young%20Maasai	https://play.spotify.com/search/results/artist:Avery%20R.%20Young%20track:Maasai	NA
requestival_25	3:26pm	I'm In Love (FEAT. Nicholas Allbrook)	Ginoli	I'm In Love 	https://www.youtube.com/results?search_query=Ginoli%20I%27m%20In%20Love%20(FEAT.%20Nicholas%20Allbrook)	https://play.spotify.com/search/results/artist:Ginoli%20track:I'm%20In%20Love%20(FEAT.%20Nicholas%20Allbrook)	NA
requestival_25	3:29pm	See More Sense	King River Rising	See More Sense 	https://www.youtube.com/results?search_query=King%20River%20Rising%20See%20More%20Sense	https://play.spotify.com/search/results/artist:King%20River%20Rising%20track:See%20More%20Sense	NA
requestival_25	3:35pm	Sali Lento	Chouk Bwa & The Ångstromers	Vodou Alé 	https://www.youtube.com/results?search_query=Chouk%20Bwa%20&%20The%20A%CC%8Angstromers%20Sali%20Lento	https://play.spotify.com/search/results/artist:Chouk%20Bwa%20&%20The%20A%CC%8Angstromers%20track:Sali%20Lento	NA
requestival_25	3:39pm	Apollonia	Daniel March	Apollonia 	https://www.youtube.com/results?search_query=Daniel%20March%20Apollonia	https://play.spotify.com/search/results/artist:Daniel%20March%20track:Apollonia	NA
requestival_25	3:43pm	Elsewhere	Haile Supreme	Elsewhere 	https://www.youtube.com/results?search_query=Haile%20Supreme%20Elsewhere	https://play.spotify.com/search/results/artist:Haile%20Supreme%20track:Elsewhere	NA
requestival_25	3:47pm	Capillary	Human Bloom	Capillary 	https://www.youtube.com/results?search_query=Human%20Bloom%20Capillary	https://play.spotify.com/search/results/artist:Human%20Bloom%20track:Capillary	NA
requestival_25	3:51pm	Days Like This (prod. AYEPEE)	Freeds	Days Like This (prod. AYEPEE) 	https://www.youtube.com/results?search_query=Freeds%20Days%20Like%20This%20(prod.%20AYEPEE)	https://play.spotify.com/search/results/artist:Freeds%20track:Days%20Like%20This%20(prod.%20AYEPEE)	https://www.triplejunearthed.com/node/227936
requestival_25	3:55pm	Top Knot Turn Up	Madame Gandhi	Visions EP 	https://www.youtube.com/results?search_query=Madame%20Gandhi%20Top%20Knot%20Turn%20Up	https://play.spotify.com/search/results/artist:Madame%20Gandhi%20track:Top%20Knot%20Turn%20Up	NA
requestival_25	3:58pm	Ain't Nobody	Youngblood Brass Band	Pax Volumi 	https://www.youtube.com/results?search_query=Youngblood%20Brass%20Band%20Ain%27t%20Nobody	https://play.spotify.com/search/results/artist:Youngblood%20Brass%20Band%20track:Ain't%20Nobody	NA
requestival_25	4:05pm	Heli Yosa	Den Sorte Skole	Indians & Cowboys 	https://www.youtube.com/results?search_query=Den%20Sorte%20Skole%20Heli%20Yosa	https://play.spotify.com/search/results/artist:Den%20Sorte%20Skole%20track:Heli%20Yosa	NA
requestival_25	4:11pm	Like Sand (FEAT. Beau Diako)	Marie Dahlstrom	Like Sand 	https://www.youtube.com/results?search_query=Marie%20Dahlstrom%20Like%20Sand%20(FEAT.%20Beau%20Diako)	https://play.spotify.com/search/results/artist:Marie%20Dahlstrom%20track:Like%20Sand%20(FEAT.%20Beau%20Diako)	NA
requestival_25	4:15pm	Eymen (FEAT. Hilal Kaya)	Kalaha	Eymen 	https://www.youtube.com/results?search_query=Kalaha%20Eymen%20(FEAT.%20Hilal%20Kaya)	https://play.spotify.com/search/results/artist:Kalaha%20track:Eymen%20(FEAT.%20Hilal%20Kaya)	NA
requestival_25	4:19pm	Run	David M. Western	Run 	https://www.youtube.com/results?search_query=David%20M.%20Western%20Run	https://play.spotify.com/search/results/artist:David%20M.%20Western%20track:Run	NA
requestival_25	4:22pm	Roked	Shye Ben Tzur, Jonny Greenwood & THe Rajasthan Express	Junun 	https://www.youtube.com/results?search_query=Shye%20Ben%20Tzur,%20Jonny%20Greenwood%20&%20THe%20Rajasthan%20Express%20Roked	https://play.spotify.com/search/results/artist:Shye%20Ben%20Tzur,%20Jonny%20Greenwood%20&%20THe%20Rajasthan%20Express%20track:Roked	NA
requestival_25	4:25pm	The Cotton-Eye Joe	Bror Gunnar Jansson	The Cotton-Eye Joe 	https://www.youtube.com/results?search_query=Bror%20Gunnar%20Jansson%20The%20Cotton-Eye%20Joe	https://play.spotify.com/search/results/artist:Bror%20Gunnar%20Jansson%20track:The%20Cotton-Eye%20Joe	NA
requestival_25	4:30pm	Sweet Sensation (FEAT. Jesse Royal)	Heavyweight Rockaz	Sweet Sensation 	https://www.youtube.com/results?search_query=Heavyweight%20Rockaz%20Sweet%20Sensation%20(FEAT.%20Jesse%20Royal)	https://play.spotify.com/search/results/artist:Heavyweight%20Rockaz%20track:Sweet%20Sensation%20(FEAT.%20Jesse%20Royal)	NA
requestival_25	4:33pm	I Don't Care	JAYDEAN	I Don't Care 	https://www.youtube.com/results?search_query=JAYDEAN%20I%20Don%27t%20Care	https://play.spotify.com/search/results/artist:JAYDEAN%20track:I%20Don't%20Care	https://www.triplejunearthed.com/node/7718641
requestival_25	4:37pm	Make It	Sizzla x Anju Blaxx	Make It 	https://www.youtube.com/results?search_query=Sizzla%20x%20Anju%20Blaxx%20Make%20It	https://play.spotify.com/search/results/artist:Sizzla%20x%20Anju%20Blaxx%20track:Make%20It	NA
requestival_25	4:41pm	All My Friends	Michael Franti & Spearhead	All My Friends / Sun And Moon 	https://www.youtube.com/results?search_query=Michael%20Franti%20&%20Spearhead%20All%20My%20Friends	https://play.spotify.com/search/results/artist:Michael%20Franti%20&%20Spearhead%20track:All%20My%20Friends	NA
requestival_25	4:44pm	Erykah	Ozi Jarel	Erykah 	https://www.youtube.com/results?search_query=Ozi%20Jarel%20Erykah	https://play.spotify.com/search/results/artist:Ozi%20Jarel%20track:Erykah	https://www.triplejunearthed.com/node/6954926
requestival_25	4:47pm	Dawn of Time	Tribal Seeds	Tribal Seeds 	https://www.youtube.com/results?search_query=Tribal%20Seeds%20Dawn%20of%20Time	https://play.spotify.com/search/results/artist:Tribal%20Seeds%20track:Dawn%20of%20Time	NA
requestival_25	4:52pm	Rain	Daniel Merriweather	Rain 	https://www.youtube.com/results?search_query=Daniel%20Merriweather%20Rain	https://play.spotify.com/search/results/artist:Daniel%20Merriweather%20track:Rain	NA
requestival_25	4:57pm	Inside Friend (FEAT. John Mayer)	Leon Bridges	Inside Friend 	https://www.youtube.com/results?search_query=Leon%20Bridges%20Inside%20Friend%20(FEAT.%20John%20Mayer)	https://play.spotify.com/search/results/artist:Leon%20Bridges%20track:Inside%20Friend%20(FEAT.%20John%20Mayer)	NA
requestival_25	5:00pm	Canada	Violent Soho	Everything Is A-OK 	https://www.youtube.com/results?search_query=Violent%20Soho%20Canada	https://play.spotify.com/search/results/artist:Violent%20Soho%20track:Canada	NA
requestival_25	5:04pm	2560	Becca Hatch	2560 [Single] 	https://www.youtube.com/results?search_query=Becca%20Hatch%202560	https://play.spotify.com/search/results/artist:Becca%20Hatch%20track:2560	https://www.triplejunearthed.com/node/5846931
requestival_25	5:06pm	All I Could Do	Oscar Key Sung	HOLOGRAMS EP 2014 	https://www.youtube.com/results?search_query=Oscar%20Key%20Sung%20All%20I%20Could%20Do	https://play.spotify.com/search/results/artist:Oscar%20Key%20Sung%20track:All%20I%20Could%20Do	NA
requestival_25	5:10pm	Sunflower	Dizzy	Sunflower 	https://www.youtube.com/results?search_query=Dizzy%20Sunflower	https://play.spotify.com/search/results/artist:Dizzy%20track:Sunflower	NA
requestival_25	5:13pm	Good Man	Fergus James	Good Man 	https://www.youtube.com/results?search_query=Fergus%20James%20Good%20Man	https://play.spotify.com/search/results/artist:Fergus%20James%20track:Good%20Man	https://www.triplejunearthed.com/node/6843436
requestival_25	5:17pm	Youth	Grouplove	Healer 	https://www.youtube.com/results?search_query=Grouplove%20Youth	https://play.spotify.com/search/results/artist:Grouplove%20track:Youth	NA
requestival_25	5:22pm	Perfect	Sorry	925 	https://www.youtube.com/results?search_query=Sorry%20Perfect	https://play.spotify.com/search/results/artist:Sorry%20track:Perfect	NA
requestival_25	5:26pm	Know Your Worth	Khalid & Disclosure	Know Your Worth [Single] 	https://www.youtube.com/results?search_query=Khalid%20&%20Disclosure%20Know%20Your%20Worth	https://play.spotify.com/search/results/artist:Khalid%20&%20Disclosure%20track:Know%20Your%20Worth	NA
requestival_25	5:29pm	Don't Feel Right	The Roots	Game Theory 	https://www.youtube.com/results?search_query=The%20Roots%20Don%27t%20Feel%20Right	https://play.spotify.com/search/results/artist:The%20Roots%20track:Don't%20Feel%20Right	NA
requestival_25	5:34pm	Wild Girl	Kito & Empress Of	Wild Girl 	https://www.youtube.com/results?search_query=Kito%20&%20Empress%20Of%20Wild%20Girl	https://play.spotify.com/search/results/artist:Kito%20&%20Empress%20Of%20track:Wild%20Girl	NA
requestival_25	5:37pm	Beware Of The Dogs	Stella Donnelly	Beware Of The Dogs 	https://www.youtube.com/results?search_query=Stella%20Donnelly%20Beware%20Of%20The%20Dogs	https://play.spotify.com/search/results/artist:Stella%20Donnelly%20track:Beware%20Of%20The%20Dogs	https://www.triplejunearthed.com/node/5877211
requestival_25	5:42pm	Pretty Lady	Tash Sultana	Pretty Lady 	https://www.youtube.com/results?search_query=Tash%20Sultana%20Pretty%20Lady	https://play.spotify.com/search/results/artist:Tash%20Sultana%20track:Pretty%20Lady	https://www.triplejunearthed.com/node/257746
requestival_25	5:45pm	Detroit Rock Ciggies	The Bennies	Detroit Rock Ciggies 	https://www.youtube.com/results?search_query=The%20Bennies%20Detroit%20Rock%20Ciggies	https://play.spotify.com/search/results/artist:The%20Bennies%20track:Detroit%20Rock%20Ciggies	https://www.triplejunearthed.com/node/73641
requestival_25	5:49pm	MAYBE IT'S ME	E^ST	MAYBE IT'S ME 	https://www.youtube.com/results?search_query=E^ST%20MAYBE%20IT%27S%20ME	https://play.spotify.com/search/results/artist:E%5EST%20track:MAYBE%20IT'S%20ME	https://www.triplejunearthed.com/node/2863081
requestival_25	5:52pm	Racks 2 Skinny	Migos	Racks 2 Skinny 	https://www.youtube.com/results?search_query=Migos%20Racks%202%20Skinny	https://play.spotify.com/search/results/artist:Migos%20track:Racks%202%20Skinny	NA
requestival_25	5:56pm	Bad Child	Tones And I	Bad Child 	https://www.youtube.com/results?search_query=Tones%20And%20I%20Bad%20Child	https://play.spotify.com/search/results/artist:Tones%20And%20I%20track:Bad%20Child	https://www.triplejunearthed.com/node/7879046
requestival_25	6:00pm	Move	Baker Boy	Move 	https://www.youtube.com/results?search_query=Baker%20Boy%20Move	https://play.spotify.com/search/results/artist:Baker%20Boy%20track:Move	https://www.triplejunearthed.com/node/5959761
requestival_25	6:04pm	Energy	Stace Cadet & KLP	Energy 	https://www.youtube.com/results?search_query=Stace%20Cadet%20&%20KLP%20Energy	https://play.spotify.com/search/results/artist:Stace%20Cadet%20&%20KLP%20track:Energy	NA
requestival_25	6:07pm	Youth	Daughter	If You Leave 	https://www.youtube.com/results?search_query=Daughter%20Youth	https://play.spotify.com/search/results/artist:Daughter%20track:Youth	NA
requestival_25	6:12pm	Your Love (Déjà Vu)	Glass Animals	Your Love 	https://www.youtube.com/results?search_query=Glass%20Animals%20Your%20Love%20(D%C3%A9j%C3%A0%20Vu)	https://play.spotify.com/search/results/artist:Glass%20Animals%20track:Your%20Love%20(D%C3%A9j%C3%A0%20Vu)	NA
requestival_25	6:16pm	Midnight	Ivey	Midnight 	https://www.youtube.com/results?search_query=Ivey%20Midnight	https://play.spotify.com/search/results/artist:Ivey%20track:Midnight	https://www.triplejunearthed.com/node/289561
